ident,type,name,municipality,latitude,longitude,region,takeoffs,landings,total,count_destinations
KMRC,small_airport,Maury County Airport,Columbia/Mount Pleasant, 35.5541000366,-87.17890167239999,USA,15,51,66,14
KMRJ,small_airport,Iowa County Airport,Mineral Point, 42.886799,-90.236198,USA,119,134,253,54
KMRN,small_airport,Foothills Regional Airport,Morganton, 35.820202,-81.611397,USA,119,63,182,82
KMRT,small_airport,Union County Airport,Marysville, 40.224700927734375,-83.35160064697266,USA,270,297,567,96
KMRY,medium_airport,Monterey Peninsula Airport,Monterey, 36.58700180053711,-121.84300231933594,USA,1206,466,1672,210
KMSL,medium_airport,Northwest Alabama Regional Airport,Muscle Shoals, 34.74530029,-87.61019897,USA,380,311,691,125
KMSN,large_airport,Dane County Regional Truax Field,Madison, 43.13990020751953,-89.3375015258789,USA,3867,3778,7645,524
KMSP,large_airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis, 44.882,-93.221802,USA,19313,18479,37792,692
KMSS,medium_airport,Massena International Richards Field,Massena, 44.93579864501953,-74.84559631347656,USA,216,182,398,36
KMSV,small_airport,Sullivan County International Airport,Monticello, 41.701596,-74.794997,USA,253,174,427,81
KMSY,large_airport,Louis Armstrong New Orleans International Airport,New Orleans, 29.99340057373047,-90.25800323486328,USA,151,39,190,44
KMTC,medium_airport,Selfridge Air National Guard Base Airport,Mount Clemens, 42.613463,-82.836919,USA,55,53,108,30
KMTH,medium_airport,The Florida Keys Marathon Airport,Marathon, 24.726101,-81.051399,USA,20,192,212,18
KMTN,medium_airport,Martin State Airport,Baltimore, 39.325699,-76.413803,USA,3217,3075,6292,543
KMTO,small_airport,Coles County Memorial Airport,Mattoon/Charleston, 39.477901,-88.279198,USA,311,286,597,143
KMTP,small_airport,Montauk Airport,Montauk, 41.0765,-71.920797,USA,135,270,405,58
KMTV,small_airport,Blue Ridge Airport,Martinsville, 36.630699157714844,-80.01830291748047,USA,1,3,4,1
KMTW,small_airport,Manitowoc County Airport,Manitowoc, 44.128799,-87.680602,USA,223,199,422,97
KMUI,medium_airport,Muir Army Air Field (Fort Indiantown Gap) Airport,Fort Indiantown Gap(Annville), 40.434799,-76.569397,USA,188,179,367,18
KMUO,large_airport,Mountain Home Air Force Base,Mountain Home, 43.043598,-115.872002,USA,0,2,2,0
KMVC,small_airport,Monroe County Aeroplex Airport,Monroeville, 31.458,-87.350996,USA,224,302,526,44
KMVL,small_airport,Morrisville Stowe State Airport,Morrisville, 44.53459930419999,-72.6139984131,USA,8,6,14,8
KMVN,small_airport,Mt. Vernon Outland Airport,Mount Vernon, 38.323399,-88.858803,USA,5,7,12,5
KMVY,small_airport,Martha's Vineyard Airport,Martha's Vineyard, 41.3931007385,-70.6143035889,USA,2691,2437,5128,311
KMWA,small_airport,Williamson County Regional Airport,Marion, 37.75500107,-89.01110077,USA,2,4,6,2
KMWC,small_airport,Lawrence J Timmerman Airport,Milwaukee, 43.110401,-88.034401,USA,1041,857,1898,213
KMWK,small_airport,Mount Airy Surry County Airport,Mount Airy, 36.45970154,-80.5530014,USA,10,32,42,10
KMWL,small_airport,Mineral Wells Regional Airport,Mineral Wells, 32.781601,-98.060204,USA,87,60,147,52
KMWO,small_airport,Middletown Regional Airport,Middletown, 39.530998,-84.395302,USA,625,602,1227,107
KMXO,small_airport,Monticello Regional Airport,Monticello, 42.22040176,-91.16329956,USA,18,70,88,16
KMYF,small_airport,Montgomery-Gibbs Executive Airport,San Diego, 32.8157,-117.139999,USA,6866,6729,13595,252
KMYJ,small_airport,Mexico Memorial Airport,Mexico, 39.157501220703125,-91.81829833984375,USA,21,28,49,14
KMYV,medium_airport,Yuba County Airport,Marysville, 39.09780121,-121.5699997,USA,143,172,315,64
KMYZ,small_airport,Marysville Municipal Airport,Marysville, 39.85530090332031,-96.63059997558594,USA,2,12,14,2
KMZH,small_airport,Moose Lake Carlton County Airport,Moose Lake, 46.418800354003906,-92.80470275878906,USA,22,171,193,20
KMZJ,small_airport,Pinal Airpark,Marana, 32.5106010437,-111.32800293,USA,929,922,1851,71
KMZZ,small_airport,Marion Municipal Airport,Marion, 40.4898986816,-85.6797027588,USA,106,61,167,46
KN03,small_airport,Cortland County Chase Field,Cortland, 42.59260178,-76.21489716,USA,225,195,420,66
KN06,small_airport,Laurel Airport,Laurel, 38.542198,-75.594398,USA,45,87,132,20
KN12,small_airport,Lakewood Airport,Lakewood, 40.06679916381836,-74.17769622802734,USA,643,609,1252,107
KN13,small_airport,Bloomsburg Municipal Airport,Bloomsburg, 40.997798919677734,-76.43609619140625,USA,201,216,417,62
KN14,small_airport,Flying W Airport,Lumberton, 39.93429946899414,-74.80729675292969,USA,1015,985,2000,111
KN23,small_airport,Sidney Municipal Airport,Sidney, 42.302600860596,-75.416000366211,USA,18,8,26,13
KN24,small_airport,Questa Municipal Nr 2 Airport,Questa, 36.80030059814453,-105.5979995727539,USA,0,2,2,0
KN27,small_airport,Bradford County Airport,Towanda, 41.7400016784668,-76.44709777832031,USA,2,10,12,2
KN35,small_airport,Punxsutawney Municipal Airport,Punxsutawney, 40.96670150756836,-78.93000030517578,USA,52,42,94,16
KN37,small_airport,Monticello Airport,Monticello, 41.622501373291016,-74.70130157470703,USA,73,138,211,23
KN38,small_airport,Wellsboro Johnston Airport,Wellsboro, 41.72790146,-77.39649963,USA,1,1,2,1
KN40,small_airport,Sky Manor Airport,Pittstown, 40.56629943847656,-74.97859954833984,USA,221,296,517,83
KN47,small_airport,Pottstown Municipal Airport,Pottstown, 40.26029968261719,-75.6707992553711,USA,282,278,560,76
KN51,small_airport,Solberg Hunterdon Airport,Readington, 40.58369827270508,-74.73619842529297,USA,181,169,350,52
KN52,small_airport,Jaars Townsend Airport,Waxhaw, 34.8638,-80.748001,USA,47,37,84,33
KN53,small_airport,Stroudsburg Pocono Airport,East Stroudsburg, 41.0358009338,-75.1605987549,USA,252,257,509,30
KN57,small_airport,New Garden Airport,Toughkenamon, 39.830501556396484,-75.76969909667969,USA,460,438,898,106
KN58,small_airport,Tiger Field,Fernley, 39.559600830078125,-119.24099731445312,USA,16,58,74,5
KN66,small_airport,Albert S Nader Regional Airport,Oneonta, 42.5247,-75.0644,USA,70,62,132,51
KN68,small_airport,Franklin County Regional Airport,Chambersburg, 39.97309875,-77.64330292,USA,14,18,32,12
KN69,small_airport,Stormville Airport,Stormville, 41.577,-73.732399,USA,129,198,327,41
KN71,small_airport,Donegal Springs Airpark,Mount Joy/Marietta, 40.092201232910156,-76.57440185546875,USA,291,307,598,81
KN73,small_airport,Red Lion Airport,Vincentown, 39.904202,-74.749496,USA,53,61,114,21
KN79,small_airport,Northumberland County Airport,Shamokin, 40.83689880371094,-76.55249786376953,USA,110,60,170,61
KN81,small_airport,Hammonton Municipal Airport,Hammonton, 39.66749954,-74.75769806,USA,249,251,500,69
KN82,small_airport,Wurtsboro Sullivan County Airport,Wurtsboro, 41.597198486328125,-74.45829772949219,USA,44,46,90,23
KN87,small_airport,Trenton Robbinsville Airport,Robbinsville, 40.21390152,-74.60179901,USA,662,667,1329,100
KN89,small_airport,Joseph Y Resnick Airport,Ellenville, 41.7279014587,-74.37740325930001,USA,79,74,153,46
KN94,small_airport,Carlisle Airport,Carlisle, 40.18790054321289,-77.17430114746094,USA,199,177,376,76
KN96,small_airport,Bellefonte Airport,Bellefonte, 40.885501861572266,-77.81629943847656,USA,28,28,56,23
KNBC,medium_airport,Beaufort MCAS - Merritt Field,Beaufort, 32.4774017334,-80.723197937,USA,0,32,32,0
KNBG,medium_airport,New Orleans NAS JRB/Alvin Callender Field,New Orleans, 29.82530022,-90.03500366,USA,32,110,142,22
KNBJ,small_airport,Naval Outlying Field Barin,Foley, 30.389099121100003,-87.63529968259999,USA,101,58,159,60
KNCA,medium_airport,New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville, 34.70840073,-77.43969727,USA,0,4,4,0
KNDY,small_airport,Dahlgren Naval Surface Warfare Center Airport,Dahlgren, 38.33250046,-77.03720093,USA,2,0,2,2
KNDZ,medium_airport,Whiting Field Naval Air Station South Airport,Milton, 30.70439910888672,-87.02300262451172,USA,207,235,442,35
KNEL,medium_airport,Lakehurst Maxfield Field Airport,Lakehurst, 40.03329849,-74.353302,USA,143,134,277,42
KNEN,small_airport,Whitehouse Naval Outlying Field,Jacksonville, 30.353900909424,-81.87190246582,USA,5,11,16,5
KNEW,medium_airport,Lakefront Airport,New Orleans, 30.042400360107,-90.028297424316,USA,30,34,64,26
KNFD,small_airport,Summerdale Nolf Airport,Summerdale, 30.507699966430664,-87.64550018310547,USA,38,50,88,18
KNFE,small_airport,Fentress Naval Auxiliary Landing Field,Fentress, 36.69509888,-76.13549805,USA,5,41,46,5
KNFG,medium_airport,Camp Pendleton MCAS (Munn Field) Airport,Oceanside, 33.30130005,-117.3550034,USA,306,287,593,79
KNFJ,small_airport,Choctaw Nolf Airport,Milton, 30.506900787353516,-86.95970153808594,USA,25,51,76,12
KNFW,medium_airport,NAS Fort Worth JRB/Carswell Field,Fort Worth, 32.76919937,-97.4414978,USA,114,137,251,58
KNGP,medium_airport,Corpus Christi Naval Air Station/Truax Field,Corpus Christi, 27.69260025,-97.29109955,USA,9,6,15,7
KNGS,small_airport,Santa Rosa Nolf Airport,Milton, 30.61079978942871,-86.94000244140625,USA,42,53,95,23
KNGU,medium_airport,Norfolk Naval Station (Chambers Field),Norfolk, 36.937599,-76.289299,USA,56,39,95,26
KNGW,small_airport,Cabaniss Field Nolf Airport,Corpus Christi, 27.700300216674805,-97.43440246582031,USA,42,69,111,19
KNHK,medium_airport,Patuxent River Naval Air Station (Trapnell Field),Patuxent River, 38.285999,-76.411797,USA,760,727,1487,82
KNHZ,medium_airport,Brunswick Executive Airport,Brunswick, 43.89220047,-69.93859863,USA,7,13,20,7
KNIP,medium_airport,Jacksonville Naval Air Station (Towers Field),Jacksonville, 30.2358,-81.680603,USA,51,143,194,25
KNJK,medium_airport,El Centro NAF Airport (Vraciu Field),El Centro, 32.829201,-115.671996,USA,64,74,138,26
KNKL,closed,Holley Nolf Airport,Fort Walton Beach, 30.425301,-86.893898,USA,35,33,68,14
KNKT,medium_airport,Cherry Point MCAS /Cunningham Field/,Cherry Point, 34.90090179,-76.88069916,USA,2,0,2,2
KNKX,medium_airport,Miramar Marine Corps Air Station - Mitscher Field,San Diego, 32.86840057,-117.1429977,USA,273,240,513,80
KNLC,medium_airport,Lemoore Naval Air Station (Reeves Field) Airport,Lemoore, 36.33300018,-119.9520035,USA,35,11,46,23
KNOG,small_airport,Orange Grove Naval Auxiliary Landing Field,Orange Grove, 27.901100158691406,-98.05169677734375,USA,2,11,13,2
KNOW,small_airport,Port Angeles Cgas Airport,Port Angeles, 48.14149856567383,-123.41400146484375,USA,161,130,291,26
KNPA,medium_airport,Pensacola Naval Air Station/Forrest Sherman Field,Pensacola, 30.35269928,-87.31860352,USA,1463,1283,2746,133
KNQB,small_airport,Silverhill Nolf Airport,, 30.563600540161133,-87.80970001220703,USA,52,79,131,25
KNQI,medium_airport,Kingsville Naval Air Station,Kingsville, 27.5072002411,-97.8097000122,USA,0,3,3,0
KNQX,medium_airport,Naval Air Station Key West/Boca Chica Field,Key West, 24.57579994,-81.68890381,USA,1,1,2,1
KNRA,small_airport,Coupeville Nolf Airport,Coupeville, 48.18830108642578,-122.63200378417969,USA,38,56,94,17
KNRB,medium_airport,Naval Station Mayport (Admiral David L. Mcdonald Field),Mayport, 30.39109993,-81.42469788,USA,1,5,6,1
KNRQ,small_airport,Spencer Nolf Airport,Pace, 30.62529945373535,-87.13999938964844,USA,34,28,62,30
KNRS,small_airport,Naval Outlying Field Imperial Beach (Ream Field),Imperial Beach, 32.5667,-117.116997,USA,32,25,57,12
KNSE,medium_airport,Whiting Field Naval Air Station - North,Milton, 30.7241993,-87.02189636,USA,3135,2152,5287,120
KNSI,small_airport,San Nicolas Island Nolf Airport,San Nicolas Island, 33.23979949951172,-119.45800018310547,USA,169,167,336,8
KNTD,medium_airport,Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu, 34.120300293,-119.121002197,USA,487,374,861,70
KNTU,medium_airport,Oceana Naval Air Station,Virginia Beach, 36.820702,-76.033501,USA,61,31,92,32
KNUC,small_airport,San Clemente Island Naval Auxiliary Landing Field,San Clemente Island, 33.02270126,-118.5879974,USA,336,333,669,17
KNUI,small_airport,Webster Nolf Airport,St Inigoes, 38.145999908447266,-76.42859649658203,USA,27,36,63,3
KNUN,small_airport,Saufley Field Nolf Airport,Pensacola, 30.46969985961914,-87.33809661865234,USA,5,4,9,5
KNUQ,medium_airport,Moffett Federal Airfield,Mountain View, 37.4161,-122.049004,USA,594,595,1189,163
KNUW,medium_airport,Whidbey Island Naval Air Station (Ault Field),Oak Harbor, 48.351799,-122.655998,USA,89,79,168,49
KNWL,small_airport,Waldron Field Nolf Airport,Corpus Christi, 27.635000228881836,-97.31220245361328,USA,3,0,3,3
KNY0,small_airport,Fulton County Airport,Johnstown, 42.998199462890625,-74.32959747314453,USA,101,94,195,54
KNY2,small_airport,Camillus Airport,Camillus, 43.08340072631836,-76.28299713134766,USA,25,124,149,19
KNYG,medium_airport,Quantico MCAF /Turner field,Quantico, 38.50170135,-77.30529785,USA,16,12,28,10
KNYL,medium_airport,Yuma MCAS/Yuma International Airport,Yuma, 32.65660095,-114.6060028,USA,1849,1790,3639,162
KNZY,medium_airport,North Island Naval Air Station-Halsey Field,San Diego, 32.69919968,-117.2149963,USA,747,702,1449,88
KO02,small_airport,Nervino Airport,Beckwourth, 39.8185005188,-120.352996826,USA,0,1,1,0
KO05,small_airport,Rogers Field,Chester, 40.28239822387695,-121.24099731445312,USA,0,13,13,0
KO08,small_airport,Colusa County Airport,Colusa, 39.17900085,-121.9929962,USA,36,65,101,31
KO09,small_airport,Round Valley Airport,Covelo, 39.790199279785156,-123.26599884033203,USA,0,4,4,0
KO15,small_airport,Turlock Municipal Airport,Turlock, 37.48740005493164,-120.6969985961914,USA,151,140,291,65
KO16,small_airport,Garberville Airport,Garberville, 40.08599853515625,-123.81400299072266,USA,0,4,4,0
KO20,small_airport,Kingdon Airpark,Lodi, 38.09159851074219,-121.35900115966797,USA,100,93,193,42
KO22,small_airport,Columbia Airport,Columbia, 38.030399322499996,-120.415000916,USA,31,33,64,28
KO24,small_airport,Lee Vining Airport,Lee Vining, 37.9583015442,-119.107002258,USA,4,26,30,2
KO27,small_airport,Oakdale Airport,Oakdale, 37.75630188,-120.8000031,USA,403,426,829,109
KO28,small_airport,Ells Field Willits Municipal Airport,Willits, 39.45130157470703,-123.37200164794922,USA,22,66,88,12
KO32,small_airport,Reedley Municipal Airport,Reedley, 36.66630172729492,-119.44999694824219,USA,165,147,312,57
KO35,small_airport,Hollis Municipal Airport,Hollis, 34.70840072631836,-99.90869903564453,USA,0,3,3,0
KO37,small_airport,Haigh Field,Orland, 39.72119903564453,-122.14700317382812,USA,8,70,78,7
KO41,small_airport,Watts Woodland Airport,Woodland, 38.673901,-121.872002,USA,214,220,434,75
KO42,small_airport,Woodlake Airport,Woodlake, 36.398799896240234,-119.10700225830078,USA,53,50,103,23
KO43,small_airport,Yerington Municipal Airport,Yerington, 39.0041007996,-119.157997131,USA,0,1,1,0
KO47,small_airport,Prague Municipal Airport,Prague, 35.4822998046875,-96.71869659423828,USA,21,32,53,18
KO52,small_airport,Sutter County Airport,Yuba City, 39.12369918823242,-121.6050033569336,USA,61,64,125,31
KO53,small_airport,Medford Municipal Airport,Medford, 36.79059982299805,-97.7490005493164,USA,2,56,58,2
KO57,small_airport,Bryant Field,Bridgeport, 38.262402,-119.225998,USA,0,1,1,0
KO60,small_airport,Cloverdale Municipal Airport,Cloverdale, 38.77600098,-122.9929962,USA,164,260,424,41
KO61,small_airport,Cameron Park Airport,Cameron Park, 38.683998,-120.987999,USA,452,491,943,108
KO65,small_airport,Christman Airfield,Okeene, 36.112499,-98.308701,USA,9,32,41,7
KO69,small_airport,Petaluma Municipal Airport,Petaluma, 38.25780106,-122.6060028,USA,1253,1185,2438,141
KO70,small_airport,Westover Field Amador County Airport,Jackson, 38.3768005371,-120.793998718,USA,220,202,422,84
KO79,small_airport,Sierraville Dearwater Airport,Sierraville, 39.58100128173828,-120.35399627685547,USA,11,40,51,10
KO88,small_airport,Rio Vista Municipal Airport,Rio Vista, 38.19340133666992,-121.7040023803711,USA,430,427,857,74
KOAJ,medium_airport,Albert J Ellis Airport,Jacksonville, 34.8292007446,-77.61209869380001,USA,75,238,313,15
KOAK,large_airport,Metropolitan Oakland International Airport,Oakland, 37.721298,-122.221001,USA,10346,10027,20373,454
KOAR,small_airport,Marina Municipal Airport,Marina, 36.68190002,-121.762001,USA,472,339,811,108
KOBE,small_airport,Okeechobee County Airport,Okeechobee, 27.262800216699997,-80.8498001099,USA,45,59,104,34
KOBI,small_airport,Woodbine Municipal Airport,Woodbine, 39.219200134277344,-74.7947998046875,USA,276,353,629,84
KOCF,small_airport,Ocala International Airport - Jim Taylor Field,Ocala, 29.17259979,-82.22419739,USA,1342,1233,2575,332
KOCQ,small_airport,J. Douglas Bake Memorial Airport,Oconto, 44.87419891,-87.9095993,USA,116,135,251,43
KOCW,small_airport,Warren Field,Washington, 35.570499420166,-77.049797058105,USA,14,57,71,13
KODX,small_airport,Evelyn Sharp Field,Ord, 41.62419891357422,-98.95240020751953,USA,1,1,2,1
KOEA,small_airport,O'Neal Airport,Vincennes, 38.6913986206,-87.5522003174,USA,5,1,6,5
KOEB,small_airport,Branch County Memorial Airport,Coldwater, 41.9333992,-85.05259705,USA,115,138,253,38
KOEO,small_airport,L O Simenstad Municipal Airport,Osceola, 45.310001373291,-92.691902160645,USA,386,328,714,96
KOFF,medium_airport,Offutt Air Force Base,Omaha, 41.118301391602,-95.912498474121,USA,1,9,10,1
KOFK,medium_airport,Karl Stefan Memorial Airport,Norfolk, 41.985500335693,-97.435096740723,USA,127,109,236,53
KOFP,small_airport,Hanover County Municipal Airport,Richmond/Ashland, 37.70899963,-77.43669891,USA,404,581,985,149
KOGB,medium_airport,Orangeburg Municipal Airport,Orangeburg, 33.456798553467,-80.859497070312,USA,1,5,6,1
KOGD,medium_airport,Ogden Hinckley Airport,Ogden, 41.195899963379,-112.0120010376,USA,48,759,807,23
KOGM,small_airport,Ontonagon County Schuster Field,Ontonagon, 46.84550095,-89.36710358,USA,7,7,14,4
KOGS,small_airport,Ogdensburg International Airport,Ogdensburg, 44.6819000244,-75.46549987790002,USA,166,142,308,56
KOIC,small_airport,Lt Warren Eaton Airport,Norwich, 42.566600799561,-75.524101257324,USA,35,35,70,31
KOJA,small_airport,Thomas P Stafford Airport,Weatherford, 35.5448,-98.668503,USA,148,115,263,79
KOJC,small_airport,Johnson County Executive Airport,Olathe, 38.84759903,-94.73760223,USA,655,721,1376,231
KOKB,small_airport,Oceanside Municipal Airport,Oceanside, 33.217300415039,-117.35399627686,USA,1118,1096,2214,99
KOKC,large_airport,Will Rogers World Airport,Oklahoma City, 35.39310073852539,-97.60070037841797,USA,4638,4259,8897,451
KOKH,small_airport,AJ Eisenberg Airport,Oak Harbor, 48.251499176,-122.674003601,USA,60,65,125,28
KOKK,small_airport,Kokomo Municipal Airport,Kokomo, 40.528198242188,-86.05899810791,USA,129,68,197,68
KOKM,small_airport,Okmulgee Regional Airport,Okmulgee, 35.668098449707,-95.948699951172,USA,99,31,130,11
KOKV,small_airport,Winchester Regional Airport,Winchester, 39.14350128,-78.14440155,USA,679,573,1252,195
